campaign_id,subject_line_type,send_time,open_rate,click_rate,unsubscribe
3821,informational,morning,0.1309,0.05,0.0079
3822,informational,morning,0.1161,0.0215,0.0112
3823,urgent,evening,0.1422,0.0256,0.0069
3824,informational,night,0.14,0.0188,0.0013
3825,personalized,night,0.2046,0.0843,0.0053
3826,promotional,afternoon,0.1227,0.0452,0.0024
3827,informational,afternoon,0.1464,0.0353,0.0096
3828,personalized,morning,0.3775,0.1122,0.0032
3829,informational,night,0.1349,0.0691,0.0052
3830,personalized,morning,0.2318,0.0838,0.0093
3831,promotional,evening,0.113,0.0051,0.0026
3832,promotional,morning,0.2168,0.0576,0.0104
3833,personalized,morning,0.314,0.1274,0.0051
3834,personalized,night,0.2158,0.0901,0.0052
3835,promotional,morning,0.1771,0.0694,0.013
3836,personalized,evening,0.1555,0.0334,0.0053
3837,urgent,afternoon,0.2212,0.0532,0.0033
3838,informational,evening,0.1436,0.0473,0.0036
3839,promotional,afternoon,0.1797,0.0559,0.009
3840,informational,morning,0.2048,0.0671,0.005
3841,personalized,evening,0.1593,0.0434,0.001
3842,promotional,night,0.1166,0.0275,0.0027
3843,personalized,afternoon,0.2553,0.1111,0.0081
3844,promotional,afternoon,0.191,0.07,0.0059
3845,personalized,night,0.2655,0.0725,0.0046
3846,informational,afternoon,0.129,0.0414,0
3847,urgent,night,0.1929,0.0635,0.0105
3848,promotional,night,0.0812,0.0584,0.008
3849,informational,morning,0.088,0.001,0.0059
3850,promotional,evening,0.0725,0.0237,0.0043
3851,informational,afternoon,0.1521,0.0414,0.0067
3852,personalized,evening,0.1624,0.0031,0.0082
3853,promotional,evening,0.1722,0.0377,0.0042
3854,urgent,night,0.164,0.0314,0.0088
3855,personalized,night,0.1984,0.066,0.0014
3856,promotional,night,0.1852,0.0686,0.0053
3857,urgent,morning,0.3098,0.1225,0.0011
3858,promotional,evening,0.01,0.0069,0.0004
3859,urgent,morning,0.2789,0.0741,0.0024
3860,informational,morning,0.1433,0.0071,0.0078
3861,promotional,morning,0.1264,0.0605,0.0017
3862,urgent,night,0.1917,0.0517,0.0029
3863,informational,afternoon,0.161,0.0701,0.0064
3864,personalized,morning,0.2464,0.0791,0.0011
3865,promotional,evening,0.0918,0.0063,0.0056
3866,personalized,afternoon,0.2501,0.0951,0.0005
3867,urgent,evening,0.2197,0.0437,0.0033
3868,informational,afternoon,0.2495,0.0756,0.0077
3869,promotional,night,0.1512,0.0678,0.0101
3870,informational,evening,0.0567,0.001,0.0042
3871,personalized,evening,0.1461,0.0808,0.0062
3872,urgent,morning,0.2811,0.1281,0.0035
3873,informational,afternoon,0.0937,0.039,0.0082
3874,urgent,afternoon,0.1459,0.0233,0.0073
3875,informational,afternoon,0.2089,0.0555,0.0095
3876,urgent,evening,0.1686,0.0281,0.0064
3877,urgent,night,0.1851,0.046,0.0019
3878,personalized,morning,0.2661,0.0617,0.0072
3879,promotional,afternoon,0.1849,0.0589,0.0023
3880,informational,night,0.1397,0.0364,0.0051
3881,personalized,evening,0.1821,0.0545,0.009
3882,personalized,evening,0.2373,0.077,0.0023
3883,informational,morning,0.1438,0.0128,0.0032
3884,promotional,night,0.0266,0.001,0.0046
3885,personalized,night,0.2731,0.0623,0.0059
3886,informational,night,0.1136,0.034,0.0044
3887,personalized,evening,0.1493,0.0686,0.003
3888,personalized,afternoon,0.252,0.0743,0.0015
3889,informational,night,0.0891,0.0261,0.008
3890,informational,night,0.057,0.001,0.0077
3891,promotional,afternoon,0.1277,0.073,0.0044
3892,personalized,evening,0.2623,0.0895,0.0027
3893,urgent,night,0.1886,0.0592,0.0063
3894,urgent,afternoon,0.1809,0.0742,0.0092
3895,informational,night,0.1449,0.022,0.0048
3896,promotional,night,0.1533,0.0446,0
3897,urgent,afternoon,0.1085,0.0261,0.0101
3898,personalized,night,0.1024,0.0657,0.0057
3899,informational,evening,0.2055,0.0675,0.0023
3900,personalized,morning,0.2192,0.0584,0.0047
3901,urgent,evening,0.2048,0.0351,0.0071
3902,personalized,evening,0.1749,0.0649,0.0096
3903,urgent,night,0.2279,0.0749,0.0066
3904,personalized,evening,0.2381,0.0788,0.0039
3905,informational,evening,0.1253,0.0651,0.002
3906,personalized,afternoon,0.2626,0.1075,0
3907,urgent,evening,0.1678,0.0416,0.0031
3908,promotional,morning,0.2142,0.0245,0.0085
3909,promotional,night,0.1395,0.0583,0.0004
3910,personalized,afternoon,0.1779,0.0563,0.0095
3911,urgent,afternoon,0.0916,0.0158,0
3912,urgent,morning,0.2492,0.063,0.0008
3913,promotional,morning,0.1718,0.0533,0
3914,informational,evening,0.0857,0.0138,0.0029
3915,urgent,morning,0.1951,0.0438,0.0088
3916,personalized,evening,0.1072,0.0702,0.0086
3917,personalized,afternoon,0.1458,0.0139,0.0081
3918,personalized,evening,0.1137,0.0394,0
3919,informational,afternoon,0.0755,0.0258,0.0067
3920,urgent,night,0.0795,0.0011,0.0033
3921,informational,morning,0.2101,0.0529,0.0039
3922,urgent,night,0.1886,0.0634,0.0057
3923,informational,morning,0.2164,0.0306,0.0124
3924,personalized,morning,0.2106,0.1059,0.0021
3925,urgent,morning,0.2367,0.0848,0.0112
3926,personalized,evening,0.2405,0.0508,0.0079
3927,promotional,afternoon,0.2109,0.073,0.0033
3928,personalized,night,0.2192,0.0733,0.0097
3929,personalized,afternoon,0.2332,0.1653,0.0011
3930,urgent,night,0.0371,0.0336,0.0051
3931,promotional,afternoon,0.1334,0.0504,0.0066
3932,promotional,afternoon,0.1378,0.042,0.0019
3933,promotional,night,0.1015,0.0127,0.0087
3934,personalized,afternoon,0.2276,0.055,0.0044
3935,personalized,night,0.2265,0.0746,0.0052
3936,informational,morning,0.0908,0.0274,0.0049
3937,promotional,afternoon,0.1162,0.0047,0.01
3938,promotional,night,0.1326,0.0542,0.0057
3939,promotional,night,0.1957,0.0435,0
3940,informational,afternoon,0.1862,0.0908,0.0062
3941,promotional,afternoon,0.1443,0.059,0.0076
3942,urgent,night,0.2166,0.0607,0.0013
3943,urgent,afternoon,0.1455,0.0314,0.0082
3944,personalized,evening,0.1154,0.0176,0.007
3945,urgent,night,0.0936,0.0465,0.0084
3946,informational,morning,0.2011,0.0352,0.0063
3947,urgent,night,0.1493,0.044,0.0058
3948,personalized,evening,0.18,0.0571,0
3949,promotional,afternoon,0.1209,0.0411,0
3950,promotional,afternoon,0.0616,0.0418,0.0085
3951,personalized,evening,0.2409,0.1126,0.007
3952,promotional,morning,0.1546,0.0686,0.005
3953,personalized,morning,0.238,0.0571,0.0081
3954,informational,afternoon,0.1811,0.0516,0.008
3955,urgent,evening,0.186,0.0685,0.0018
3956,promotional,morning,0.1446,0.0399,0.0022
3957,informational,night,0.1133,0.001,0.0033
3958,informational,night,0.1073,0.0194,0.0058
3959,personalized,afternoon,0.2908,0.126,0.0044
3960,informational,night,0.0997,0.0523,0.0091
3961,informational,night,0.1128,0.0224,0.005
3962,promotional,afternoon,0.1159,0.0465,0.0006
3963,promotional,morning,0.1012,0.0233,0.0063
3964,promotional,afternoon,0.1766,0.0528,0.0046
3965,informational,afternoon,0.1589,0.0814,0.0033
3966,informational,evening,0.063,0.001,0.0082
3967,promotional,afternoon,0.1132,0.0518,0
3968,personalized,night,0.1538,0.0479,0.0064
3969,personalized,morning,0.1903,0.06,0.003
3970,urgent,evening,0.1006,0.0088,0.0084
3971,personalized,evening,0.1764,0.0226,0.0079
3972,informational,night,0.1603,0.0396,0.0038
3973,personalized,morning,0.2069,0.0904,0.0027
3974,urgent,evening,0.1133,0.0224,0.0034
3975,informational,afternoon,0.1071,0.0125,0.0056
3976,urgent,afternoon,0.2343,0.0667,0.0039
3977,personalized,morning,0.2437,0.082,0
3978,urgent,evening,0.1478,0.0546,0
3979,promotional,afternoon,0.1254,0.0551,0
3980,urgent,morning,0.2421,0.0545,0.0069
3981,personalized,night,0.1677,0.0547,0.0038
3982,urgent,afternoon,0.2419,0.0891,0.0081
3983,promotional,morning,0.1703,0.069,0.0028
3984,urgent,afternoon,0.2715,0.0916,0.0072
3985,urgent,afternoon,0.2251,0.0557,0.0062
3986,urgent,afternoon,0.2523,0.063,0.0037
3987,personalized,evening,0.2507,0.0764,0.002
3988,personalized,night,0.2589,0.0551,0.009
3989,personalized,afternoon,0.2355,0.0738,0.0042
3990,informational,morning,0.1657,0.0609,0.0052
3991,urgent,afternoon,0.1446,0.0567,0.0017
3992,personalized,night,0.0644,0.007,0.0022
3993,informational,afternoon,0.182,0.0502,0.0079
3994,informational,morning,0.138,0.0236,0.0063
3995,promotional,morning,0.1721,0.0522,0.002
3996,promotional,night,0.1115,0.0438,0.0107
3997,informational,night,0.086,0.0681,0.0001
3998,informational,night,0.1553,0.0191,0.0046
3999,personalized,morning,0.1892,0.0588,0.0102
4000,promotional,afternoon,0.1829,0.0101,0.0052
4001,personalized,evening,0.1457,0.0241,0.0078
4002,urgent,afternoon,0.1842,0.0508,0.0019
4003,personalized,evening,0.2631,0.0607,0.002
4004,urgent,morning,0.0761,0.0215,0
4005,personalized,afternoon,0.1548,0.0462,0.0034
4006,personalized,morning,0.2002,0.0396,0.0039
4007,personalized,night,0.1242,0.0467,0.0083
4008,informational,night,0.0983,0.0241,0.0105
4009,personalized,morning,0.2021,0.048,0.0041
4010,promotional,night,0.159,0.0574,0.0072
4011,informational,afternoon,0.2453,0.0847,0.0015
4012,urgent,evening,0.0788,0.0022,0.0076
4013,informational,evening,0.1656,0.0425,0.007
4014,urgent,evening,0.1197,0.0402,0.0063
4015,promotional,evening,0.0563,0.0408,0.0039
4016,promotional,afternoon,0.1495,0.0365,0.0073
4017,personalized,night,0.0897,0.0461,0.0041
4018,urgent,night,0.1439,0.0422,0.0074
4019,urgent,morning,0.1411,0.0079,0.0033
4020,promotional,evening,0.1419,0.0748,0.0064
4021,urgent,evening,0.2157,0.0614,0.002
4022,promotional,morning,0.1971,0.0954,0.0065
4023,promotional,evening,0.0924,0.0258,0.0053
4024,urgent,night,0.1789,0.0904,0.005
4025,personalized,evening,0.1866,0.0219,0.0089
4026,urgent,afternoon,0.1908,0.058,0.0046
4027,promotional,morning,0.1817,0.0698,0.003
4028,promotional,evening,0.172,0.0332,0.0039
4029,promotional,evening,0.0606,0.001,0.01
4030,personalized,morning,0.3156,0.1076,0.0031
4031,promotional,afternoon,0.1828,0.0321,0.0038
4032,urgent,night,0.1489,0.0469,0.0052
4033,promotional,evening,0.1058,0.0245,0.0078
4034,personalized,morning,0.1788,0.0096,0.0054
4035,promotional,night,0.2385,0.0973,0.006
4036,promotional,afternoon,0.2399,0.0685,0.0078
4037,informational,morning,0.0548,0.001,0.0053
4038,promotional,afternoon,0.1111,0.0036,0.0056
4039,urgent,night,0.1114,0.0527,0.0014
4040,personalized,morning,0.2944,0.0811,0.0059
4041,informational,night,0.1474,0.0123,0.0042
4042,promotional,night,0.0563,0.001,0.0019
4043,promotional,night,0.0965,0.0562,0.0057
4044,urgent,morning,0.2198,0.0695,0.0041
4045,promotional,morning,0.1518,0.0363,0.0029
4046,informational,afternoon,0.0873,0.0304,0.0068
4047,personalized,night,0.0899,0.0054,0.0099
4048,informational,morning,0.1972,0.0685,0
4049,personalized,night,0.1152,0.0242,0.002
4050,promotional,morning,0.01,0.0259,0.0018
4051,promotional,night,0.1376,0.0364,0.0048
4052,informational,morning,0.1772,0.0839,0.007
4053,informational,night,0.153,0.0463,0.0062
4054,promotional,evening,0.0432,0.0118,0.0103
4055,urgent,morning,0.2535,0.0543,0.0037
4056,promotional,evening,0.0726,0.0553,0.0062
4057,informational,evening,0.088,0.0345,0.0038
4058,promotional,night,0.2277,0.0984,0.0053
4059,personalized,morning,0.2192,0.0712,0.0072
4060,urgent,night,0.1397,0.0302,0.0038
4061,personalized,morning,0.2145,0.0652,0.0062
4062,informational,morning,0.1628,0.0441,0.0077
4063,urgent,night,0.1948,0.0935,0.0031
4064,personalized,night,0.1245,0.0208,0.0067
4065,promotional,evening,0.1351,0.049,0.0123
4066,urgent,afternoon,0.1305,0.0113,0.0044
4067,promotional,night,0.202,0.0586,0.0024
4068,promotional,afternoon,0.1927,0.1078,0.0034
4069,urgent,afternoon,0.1379,0.0276,0.0038
4070,urgent,night,0.1694,0.0716,0.0086
4071,urgent,night,0.1854,0.0563,0.0037
4072,urgent,night,0.1381,0.0353,0.0051
4073,urgent,evening,0.0839,0.0516,0.0049
4074,personalized,morning,0.1492,0.068,0.0104
4075,urgent,afternoon,0.2015,0.091,0.006
4076,informational,afternoon,0.1726,0.042,0.0073
4077,urgent,morning,0.242,0.0727,0.008
4078,personalized,night,0.1055,0.0475,0.0027
4079,promotional,evening,0.1439,0.0413,0.0051
4080,personalized,afternoon,0.2136,0.0475,0.0095
4081,informational,morning,0.117,0.0333,0.0027
4082,informational,evening,0.1506,0.0375,0.0031
4083,informational,morning,0.1861,0.0562,0.0087
4084,personalized,evening,0.2688,0.0916,0.0036
4085,promotional,evening,0.1876,0.0408,0.0103
4086,urgent,afternoon,0.2252,0.0634,0.0115
4087,informational,night,0.1683,0.0344,0.0051
4088,personalized,morning,0.2135,0.0644,0.0036
4089,promotional,night,0.1531,0.0412,0.0079
4090,promotional,morning,0.197,0.0301,0
4091,urgent,afternoon,0.1992,0.0507,0
4092,urgent,afternoon,0.2662,0.0717,0.0024
4093,urgent,night,0.2382,0.0655,0.0091
4094,urgent,afternoon,0.1072,0.034,0.0025
4095,informational,afternoon,0.149,0.001,0.0058
4096,personalized,evening,0.1616,0.0483,0.0034
4097,personalized,afternoon,0.2113,0.07,0.0014
4098,informational,morning,0.178,0.0251,0.0126
4099,personalized,evening,0.1448,0.0624,0.0015
4100,urgent,afternoon,0.1698,0.0665,0.0051
4101,urgent,night,0.051,0.0329,0.004
4102,urgent,evening,0.0934,0.0147,0.0092
4103,urgent,morning,0.1935,0.0477,0.0032
4104,promotional,afternoon,0.1192,0.0316,0.0021
4105,personalized,afternoon,0.2892,0.1076,0.0042
4106,promotional,morning,0.1164,0.0183,0.0053
4107,promotional,evening,0.1373,0.0261,0.0105
4108,promotional,night,0.1297,0.0783,0.0083
4109,personalized,afternoon,0.1355,0.0189,0.0031
4110,urgent,evening,0.1819,0.0528,0.007
4111,promotional,night,0.1485,0.0504,0.0063
4112,informational,evening,0.0987,0.0399,0
4113,informational,night,0.1582,0.0287,0.0092
4114,informational,evening,0.1731,0.0544,0.0075
4115,urgent,evening,0.1486,0.0196,0.0027
4116,urgent,morning,0.2478,0.0718,0.0014
4117,promotional,night,0.1109,0.0328,0.0033
4118,informational,morning,0.0531,0.001,0.008
4119,urgent,evening,0.1639,0.0702,0.0081
4120,urgent,evening,0.1235,0.0318,0.0045
4121,informational,afternoon,0.1724,0.0599,0.0055
4122,personalized,morning,0.3093,0.1122,0.0036
4123,personalized,night,0.1937,0.0677,0.0023
4124,informational,night,0.2378,0.0552,0.0041
4125,urgent,night,0.151,0.0675,0.0055
4126,personalized,night,0.2355,0.1004,0.0054
4127,urgent,night,0.1796,0.0513,0.0073
4128,informational,morning,0.1151,0.0429,0.0036
4129,informational,morning,0.0649,0.001,0.0072
4130,informational,night,0.0816,0.0098,0.0042
4131,urgent,afternoon,0.1097,0.0469,0.0054
4132,promotional,evening,0.1607,0.0449,0.0022
4133,urgent,afternoon,0.1728,0.0472,0.0014
4134,urgent,morning,0.2403,0.0911,0.0026
4135,informational,morning,0.1809,0.0681,0.0067
4136,personalized,evening,0.1696,0.001,0
4137,promotional,morning,0.2366,0.0649,0.0103
4138,personalized,morning,0.2316,0.0783,0.0069
4139,promotional,morning,0.223,0.0431,0.0006
4140,urgent,morning,0.2133,0.053,0.0094
4141,informational,night,0.1256,0.0866,0.0088
4142,personalized,evening,0.2299,0.0982,0.0028
4143,personalized,evening,0.2218,0.0907,0
4144,promotional,afternoon,0.1502,0.0467,0.0019
4145,urgent,evening,0.1253,0.0318,0.0024
4146,urgent,night,0.1841,0.0294,0.0053
4147,personalized,night,0.2722,0.0982,0.0038
4148,promotional,evening,0.1813,0.0613,0.0104
4149,promotional,evening,0.1653,0.0813,0.0062
4150,promotional,night,0.1017,0.0363,0.0038
4151,promotional,morning,0.1822,0.0593,0.0029
4152,promotional,evening,0.0988,0.0228,0.0099
4153,urgent,evening,0.1239,0.0372,0.0134
4154,promotional,morning,0.236,0.103,0.0051
4155,urgent,morning,0.2133,0.0453,0.0074
4156,urgent,morning,0.1136,0.0234,0.0089
4157,promotional,evening,0.1844,0.0526,0
4158,urgent,night,0.1316,0.0197,0.0024
4159,urgent,afternoon,0.156,0.055,0.0094
4160,promotional,morning,0.1821,0.0653,0.0002
4161,urgent,afternoon,0.1476,0.0501,0.0063
4162,urgent,night,0.1952,0.1008,0.0042
4163,personalized,night,0.2637,0.1025,0.0033
4164,urgent,afternoon,0.1424,0.0653,0.0101
4165,urgent,morning,0.2536,0.0966,0.0035
4166,urgent,night,0.2178,0.0754,0.0102
4167,urgent,morning,0.2252,0.0433,0.0019
4168,urgent,morning,0.1954,0.0914,0.0061
4169,personalized,night,0.2011,0.0779,0
4170,personalized,afternoon,0.3108,0.1355,0.0029
4171,urgent,evening,0.1451,0.0667,0.006
4172,urgent,night,0.1822,0.0703,0.0013
4173,personalized,night,0.2191,0.0323,0.0047
4174,urgent,night,0.0928,0.001,0.0012
4175,personalized,night,0.1854,0.0371,0.008
4176,informational,evening,0.0513,0.0418,0
4177,personalized,morning,0.2366,0.0607,0.0078
4178,urgent,night,0.16,0.062,0.0088
4179,personalized,night,0.1728,0.065,0.0031
4180,promotional,afternoon,0.1184,0.0013,0.007
4181,personalized,morning,0.2502,0.0524,0.0072
4182,informational,afternoon,0.1517,0.043,0.0021
4183,urgent,afternoon,0.2065,0.0871,0.0051
4184,personalized,morning,0.3098,0.0876,0.0027
4185,promotional,night,0.1336,0.0536,0.011
4186,promotional,evening,0.1069,0.0732,0.0051
4187,informational,afternoon,0.1792,0.0247,0.0064
4188,promotional,afternoon,0.1131,0.0138,0.007
4189,urgent,night,0.1817,0.095,0.008
4190,urgent,evening,0.1274,0.0131,0
4191,urgent,night,0.1519,0.0305,0.0094
4192,urgent,afternoon,0.0808,0.0356,0.0015
4193,urgent,evening,0.2044,0.0786,0.006
4194,personalized,morning,0.1651,0.0577,0.0054
4195,informational,night,0.0746,0.0313,0.0006
4196,personalized,morning,0.2263,0.0252,0.0102
4197,personalized,night,0.1169,0.0394,0.0056
4198,informational,morning,0.1966,0.0449,0.006
4199,informational,evening,0.0585,0.0271,0.0041
4200,informational,evening,0.2476,0.1103,0.0058
4201,personalized,afternoon,0.1929,0.0647,0.0003
4202,urgent,evening,0.1694,0.0303,0.0064
4203,urgent,morning,0.1255,0.0041,0
4204,informational,afternoon,0.119,0.0379,0.0098
4205,promotional,afternoon,0.1264,0.0335,0.0027
4206,personalized,morning,0.2439,0.0571,0
4207,informational,night,0.0775,0.0357,0.0117
4208,promotional,night,0.1338,0.0105,0.0026
4209,urgent,evening,0.162,0.052,0.0042
4210,promotional,night,0.1339,0.0068,0.0041
4211,personalized,night,0.1482,0.0414,0.0103
4212,informational,evening,0.11,0.001,0.0044
4213,urgent,afternoon,0.0885,0.043,0.0025
4214,promotional,evening,0.0629,0.0389,0.0021
4215,urgent,afternoon,0.1112,0.0309,0.0072
4216,informational,night,0.2207,0.0713,0.0028
4217,promotional,night,0.0671,0.0213,0.0049
4218,personalized,evening,0.1279,0.0803,0.0048
4219,personalized,afternoon,0.3837,0.125,0.0058
4220,personalized,night,0.1847,0.087,0.0052
4221,personalized,afternoon,0.1579,0.0603,0.0097
4222,informational,afternoon,0.1775,0.0677,0.0012
4223,informational,night,0.1017,0.0401,0.0104
4224,informational,afternoon,0.1265,0.0055,0.011
4225,personalized,evening,0.3229,0.0862,0.009
4226,promotional,evening,0.1399,0.0364,0.0103
4227,promotional,afternoon,0.136,0.0283,0.0058
4228,personalized,afternoon,0.2414,0.118,0.0095
4229,personalized,morning,0.2679,0.0818,0.0114
4230,informational,morning,0.2224,0.0683,0.0004
4231,urgent,afternoon,0.186,0.0495,0.0035
4232,promotional,afternoon,0.1454,0.0493,0.0045
4233,personalized,evening,0.1099,0.0269,0.0057
4234,urgent,night,0.212,0.0299,0.0013
4235,informational,evening,0.1493,0.0292,0.0041
4236,promotional,evening,0.0943,0.0438,0.0021
4237,urgent,afternoon,0.2005,0.0502,0.0034
4238,personalized,afternoon,0.2174,0.0308,0.0019
4239,promotional,evening,0.1464,0.0613,0.0022
4240,promotional,evening,0.067,0.0423,0.0027
4241,informational,morning,0.1887,0.0526,0.0007
4242,personalized,evening,0.2244,0.0656,0.0085
4243,urgent,morning,0.1774,0.037,0.0073
4244,personalized,morning,0.1664,0.0789,0.0012
4245,promotional,afternoon,0.1267,0.0244,0.0048
4246,personalized,morning,0.2279,0.0318,0.007
4247,personalized,evening,0.2013,0.0339,0.0072
4248,personalized,evening,0.0761,0.0148,0.0049
4249,promotional,afternoon,0.122,0.0179,0.0054
4250,urgent,night,0.1113,0.048,0.004
4251,informational,evening,0.1109,0.0639,0.0075
4252,informational,evening,0.1703,0.048,0
4253,informational,night,0.0706,0.0055,0.0061
4254,personalized,evening,0.1889,0.0778,0.0025
4255,personalized,evening,0.1129,0.0201,0.0027
4256,promotional,night,0.1368,0.0292,0.0059
4257,personalized,night,0.1557,0.0272,0.0066
4258,informational,evening,0.1667,0.0876,0.001
4259,urgent,night,0.0869,0.0353,0.0057
4260,promotional,afternoon,0.1031,0.0804,0.0004
4261,urgent,afternoon,0.1584,0.0293,0.0054
4262,personalized,evening,0.204,0.0904,0.0035
4263,informational,evening,0.2142,0.0906,0.0044
4264,personalized,evening,0.1749,0.07,0.0043
4265,informational,evening,0.0854,0.0479,0.0021
4266,urgent,afternoon,0.2608,0.0985,0.0042
4267,informational,afternoon,0.0575,0.0552,0.0025
4268,urgent,night,0.0881,0.001,0.0048
4269,personalized,morning,0.2133,0.0982,0.0044
4270,urgent,morning,0.192,0.0554,0.0062
4271,promotional,evening,0.1915,0.0414,0.0002
4272,promotional,night,0.0966,0.0167,0.0039
4273,urgent,morning,0.2103,0.0359,0.0109
4274,urgent,morning,0.1763,0.0035,0.0039
4275,personalized,morning,0.2549,0.0758,0.0015
4276,informational,morning,0.2261,0.0839,0.0066
4277,informational,afternoon,0.1991,0.0653,0.0089
4278,informational,afternoon,0.1706,0.0387,0
4279,urgent,afternoon,0.1653,0.0496,0.0087
4280,informational,night,0.0877,0.001,0.0042
4281,promotional,afternoon,0.1098,0.0301,0.0084
4282,urgent,night,0.1304,0.0254,0.0059
4283,personalized,afternoon,0.2157,0.0397,0.0036
4284,informational,evening,0.2014,0.0737,0.0097
4285,urgent,evening,0.1248,0.0388,0.006
4286,promotional,evening,0.0883,0.0016,0.0059
4287,informational,night,0.0842,0.0128,0.0053
4288,personalized,morning,0.309,0.0824,0.0015
4289,urgent,evening,0.1438,0.0687,0.0036
4290,promotional,evening,0.1842,0.0693,0.004
4291,informational,evening,0.1279,0.0748,0.0034
4292,personalized,afternoon,0.2669,0.0855,0.0073
4293,informational,night,0.1449,0.0179,0.0088
4294,urgent,evening,0.1574,0.0498,0.001
4295,urgent,night,0.1081,0.001,0.0109
4296,informational,afternoon,0.1917,0.0262,0.0025
4297,informational,afternoon,0.1435,0.0686,0.0092
4298,informational,night,0.2096,0.0689,0.0083
4299,personalized,morning,0.3165,0.0914,0.0083
4300,urgent,evening,0.1766,0.0368,0
4301,personalized,night,0.1707,0.0512,0.0047
4302,urgent,evening,0.1975,0.0494,0.0021
4303,urgent,evening,0.1784,0.0338,0.0016
4304,promotional,evening,0.1771,0.0328,0.01
4305,informational,night,0.0903,0.0098,0.0012
4306,personalized,afternoon,0.2527,0.1194,0.0037
4307,informational,night,0.1776,0.0579,0.0049
4308,informational,evening,0.1808,0.0581,0.0032
4309,promotional,evening,0.2094,0.1085,0.0018
4310,urgent,morning,0.1946,0.0656,0.0038
4311,informational,evening,0.1842,0.0683,0.0017
4312,promotional,evening,0.1009,0.0067,0.0073
4313,informational,afternoon,0.1103,0.0688,0.0034
4314,personalized,afternoon,0.2767,0.1153,0.002
4315,urgent,night,0.0149,0.0392,0.0064
4316,promotional,evening,0.1809,0.0636,0.0065
4317,promotional,morning,0.0732,0.0479,0.0049
4318,promotional,night,0.0682,0.0388,0.0058
4319,informational,morning,0.1194,0.0325,0.0085
4320,personalized,night,0.1442,0.0258,0.0081
4321,personalized,afternoon,0.1432,0.0482,0.0025
4322,promotional,morning,0.221,0.0708,0.003
4323,informational,morning,0.1268,0.0752,0.0026
4324,personalized,morning,0.201,0.0642,0.0081
4325,promotional,afternoon,0.2605,0.0448,0.0079
4326,urgent,evening,0.1929,0.033,0.011
4327,urgent,morning,0.187,0.0774,0.0067
4328,personalized,afternoon,0.2139,0.0732,0.0058
4329,personalized,afternoon,0.2297,0.0569,0.0025
4330,promotional,afternoon,0.1711,0.0549,0.008
4331,urgent,evening,0.1473,0.0478,0.0052
4332,personalized,evening,0.1491,0.0337,0.0077
4333,informational,morning,0.1417,0.0244,0.0089
4334,informational,night,0.0753,0.021,0.0036
4335,promotional,evening,0.2069,0.04,0.0109
4336,urgent,morning,0.1419,0.0412,0.0051
4337,urgent,morning,0.2169,0.0123,0.0082
4338,urgent,night,0.1834,0.0735,0.002
4339,informational,afternoon,0.0911,0.0541,0.0031
4340,informational,morning,0.1487,0.0314,0.0029
4341,personalized,evening,0.2862,0.0779,0.002
4342,promotional,night,0.1552,0.0353,0.004
4343,promotional,afternoon,0.189,0.0599,0.0031
4344,personalized,evening,0.2109,0.0615,0.0011
4345,informational,morning,0.1319,0.0767,0.0044
4346,personalized,morning,0.227,0.0698,0.0037
4347,informational,afternoon,0.1315,0.0732,0.0046
4348,urgent,afternoon,0.1449,0.0437,0.0047
4349,urgent,evening,0.1428,0.0304,0.0047
4350,personalized,morning,0.2263,0.0171,0.0101
4351,informational,night,0.1392,0.0395,0.0042
4352,urgent,morning,0.1801,0.0697,0.0006
4353,urgent,morning,0.2224,0.0749,0.0033
4354,informational,afternoon,0.0525,0.045,0
4355,urgent,morning,0.107,0.0442,0.0022
4356,promotional,night,0.1156,0.019,0.0072
4357,promotional,evening,0.0813,0.0102,0.0045
4358,informational,morning,0.0342,0.0109,0.0039
4359,promotional,evening,0.1084,0.001,0.0006
4360,informational,afternoon,0.1039,0.0296,0.0039
4361,informational,night,0.1138,0.057,0.0003
4362,personalized,evening,0.1775,0.0711,0.0057
4363,personalized,evening,0.2525,0.0267,0.004
4364,personalized,night,0.2161,0.0881,0.0055
4365,urgent,evening,0.1919,0.0582,0.0052
4366,personalized,night,0.1941,0.0869,0.0107
4367,informational,night,0.184,0.0741,0.0054
4368,informational,night,0.1372,0.0498,0
4369,promotional,morning,0.1094,0.0238,0.0083
4370,promotional,afternoon,0.0885,0.0251,0.0051
4371,promotional,evening,0.1298,0.0376,0.0009
4372,promotional,morning,0.14,0.087,0
4373,urgent,night,0.1224,0.0155,0.0018
4374,urgent,night,0.2328,0.0872,0
4375,promotional,morning,0.1535,0.0723,0.007
4376,informational,morning,0.2018,0.0748,0.0067
4377,urgent,evening,0.0349,0.0313,0.0009
4378,personalized,night,0.2091,0.0541,0.0014
4379,promotional,afternoon,0.1776,0.0684,0.0073
4380,informational,evening,0.0392,0.001,0.0084
4381,urgent,evening,0.1424,0.008,0.0028
4382,promotional,night,0.0979,0.0163,0.0075
4383,personalized,night,0.1662,0.0399,0.0013
4384,promotional,night,0.1112,0.0311,0.0027
4385,urgent,evening,0.0846,0.0255,0
4386,personalized,evening,0.2901,0.0901,0.0071
4387,urgent,night,0.1533,0.0335,0.0055
4388,promotional,afternoon,0.1607,0.0663,0.0061
4389,personalized,night,0.1707,0.0433,0.0024
4390,promotional,night,0.1669,0.0755,0.0041
